"","P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"1189","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.11203356313499,0.119707596506927,996,2550,409134,47108
"1190","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.11203356313499,0.119707596506927,996,2550,409134,47108
"1191","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.110972727626019,0.118409995479488,960,2550,409134,59481
"1192","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.112031167932015,0.119474391286306,977,2550,409134,53536
"1193","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.110972727626019,0.118409995479488,960,2550,409134,59481
"1194","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.110972727626019,0.118409995479488,960,2550,409134,59481
"1195","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.112031167932015,0.119474391286306,977,2550,409134,53536
"1196","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.112031167932015,0.119474391286306,977,2550,409134,53536
"1197","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"none",NA,NA,NA,0.111734236647271,0.119740041151799,1000,2550,409134,45782
"1198","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","25%",NA,NA,0.11582606358771,0.12513332866939,999,2550,409134,44291
"1199","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","50%",NA,NA,0.116086846581992,0.125045260202991,996,2550,409134,45305
"1200","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.11582606358771,0.12513332866939,999,2550,409134,44291
"1201","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.11582606358771,0.12513332866939,999,2550,409134,44291
"1202","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.116086846581992,0.125045260202991,996,2550,409134,45305
"1203","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.116086846581992,0.125045260202991,996,2550,409134,45305
"1204","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.115018775183471,0.123374880012068,960,2550,409134,57865
"1205","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.116020108248905,0.124817198234436,977,2550,409134,51837
"1206","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.115018775183471,0.123374880012068,960,2550,409134,57865
"1207","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.115018775183471,0.123374880012068,960,2550,409134,57865
"1208","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.116020108248905,0.124817198234436,977,2550,409134,51837
"1209","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.116020108248905,0.124817198234436,977,2550,409134,51837
"1210","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"none",NA,NA,NA,0.115821727817439,0.125070758848012,1000,2550,409134,43946
"1211","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108627014611642,0.115994623927141,999,2550,409134,45426
"1212","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108907250359757,0.115894729208196,996,2550,409134,46420
"1213","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108627014611642,0.115994623927141,999,2550,409134,45426
"1214","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108627014611642,0.115994623927141,999,2550,409134,45426
"1215","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108907250359757,0.115894729208196,996,2550,409134,46420
"1216","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108907250359757,0.115894729208196,996,2550,409134,46420
"1217","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107946069165402,0.114524488817355,960,2550,409134,58845
"1218","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108950614658593,0.115654053899382,977,2550,409134,52874
"1219","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107946069165402,0.114524488817355,960,2550,409134,58845
"1220","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.107946069165402,0.114524488817355,960,2550,409134,58845
"1221","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.111950172750421,0.141204841620246,960,2679,409134,108385
"1222","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.113396887194641,0.142493744998333,977,2679,409134,102653
"1223","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.113396887194641,0.142493744998333,977,2679,409134,102653
"1224","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"none",NA,NA,NA,0.113167264089803,0.143245961479522,1000,2679,409134,95063
"1225","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy","25%",NA,NA,0.138361729348828,0.158119553942395,999,2679,409134,72085
"1226","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy","50%",NA,NA,0.138956941627495,0.157967854543842,996,2679,409134,72961
"1227","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","25%",NA,30,0.138361729348828,0.158119553942395,999,2679,409134,72085
"1228","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","25%",NA,50,0.138361729348828,0.158119553942395,999,2679,409134,72085
"1229","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","50%",NA,30,0.138956941627495,0.157967854543842,996,2679,409134,72961
"1230","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","50%",NA,50,0.138956941627495,0.157967854543842,996,2679,409134,72961
"1231","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy",NA,"10%",NA,0.138047824022991,0.157060287319326,960,2679,409134,84388
"1232","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy",NA,"5%",NA,0.139474068969942,0.15781371559343,977,2679,409134,78837
"1233","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.138047824022991,0.157060287319326,960,2679,409134,84388
"1234","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.138047824022991,0.157060287319326,960,2679,409134,84388
"1235","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.139474068969942,0.15781371559343,977,2679,409134,78837
"1236","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.139474068969942,0.15781371559343,977,2679,409134,78837
"1237","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"none",NA,NA,NA,0.138296383071952,0.158053904269033,1000,2679,409134,71759
"1238","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy","25%",NA,NA,0.144175313076132,0.16635375705246,999,2679,409134,69516
"1239","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy","50%",NA,NA,0.144765152667701,0.166250491271783,996,2679,409134,70425
"1240","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy+sample","25%",NA,30,0.144175313076132,0.16635375705246,999,2679,409134,69516
"1241","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108950614658593,0.115654053899382,977,2550,409134,52874
"1242","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108950614658593,0.115654053899382,977,2550,409134,52874
"1243","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"none",NA,NA,NA,0.108600887698068,0.115939497905635,1000,2550,409134,45083
"1244","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","25%",NA,NA,0.11272575303992,0.121333009928058,999,2550,409134,43678
"1245","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","50%",NA,NA,0.113038545798191,0.121181099227185,996,2550,409134,44699
"1246","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.11272575303992,0.121333009928058,999,2550,409134,43678
"1247","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.11272575303992,0.121333009928058,999,2550,409134,43678
"1248","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.113038545798191,0.121181099227185,996,2550,409134,44699
"1249","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.113038545798191,0.121181099227185,996,2550,409134,44699
"1250","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.111963359808552,0.11952940441453,960,2550,409134,57310
"1251","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.113005839690277,0.120950030505303,977,2550,409134,51264
"1252","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.111963359808552,0.11952940441453,960,2550,409134,57310
"1253","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.111963359808552,0.11952940441453,960,2550,409134,57310
"1254","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.113005839690277,0.120950030505303,977,2550,409134,51264
"1255","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.113005839690277,0.120950030505303,977,2550,409134,51264
"1256","accuracy","85%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"none",NA,NA,NA,0.112694294263675,0.12127634772317,1000,2550,409134,43331
"1257","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.131559995976977,0.824663691831115,999,2550,409134,38166
"1258","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.13183936059874,0.825831320084303,996,2550,409134,39273
"1259","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,30,0.131559995976977,0.824663691831115,999,2550,409134,38166
"1260","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,50,0.131559995976977,0.824663691831115,999,2550,409134,38166
"1261","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,30,0.13183936059874,0.825831320084303,996,2550,409134,39273
"1262","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,50,0.13183936059874,0.825831320084303,996,2550,409134,39273
"1263","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.133131784688161,0.838238715390465,960,2550,409134,52373
"1264","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.13212374474632,0.833573354220632,977,2550,409134,46126
"1265","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.133131784688161,0.838238715390465,960,2550,409134,52373
"1266","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.133131784688161,0.838238715390465,960,2550,409134,52373
"1267","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.13212374474632,0.833573354220632,977,2550,409134,46126
"1268","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.13212374474632,0.833573354220632,977,2550,409134,46126
"1269","accuracy","85%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.131449991966903,0.82425818440048,1000,2550,409134,37811
"1270","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.13416835663003,0.171430332542445,999,2664,409134,102387
"1271","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","50%",NA,NA,0.134742431553928,0.171328108680989,996,2664,409134,103291
"1272","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,30,0.13416835663003,0.171430332542445,999,2664,409134,102387
"1273","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,50,0.13416835663003,0.171430332542445,999,2664,409134,102387
"1274","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,30,0.134742431553928,0.171328108680989,996,2664,409134,103291
"1275","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,50,0.134742431553928,0.171328108680989,996,2664,409134,103291
"1276","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.133375923481389,0.170265487887197,960,2664,409134,114746
"1277","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.134715795604984,0.17105053863135,977,2664,409134,109252
"1278","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.133375923481389,0.170265487887197,960,2664,409134,114746
"1279","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.133375923481389,0.170265487887197,960,2664,409134,114746
"1280","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.134715795604984,0.17105053863135,977,2664,409134,109252
"1281","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.134715795604984,0.17105053863135,977,2664,409134,109252
"1282","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.134087339884319,0.171363662577591,1000,2664,409134,102072
"1283","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.121349204087611,0.156124723972581,999,2664,409134,92925
"1284","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.121783687594123,0.156080854422169,996,2664,409134,93929
"1285","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,30,0.121349204087611,0.156124723972581,999,2664,409134,92925
"1286","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,50,0.121349204087611,0.156124723972581,999,2664,409134,92925
"1287","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,30,0.121783687594123,0.156080854422169,996,2664,409134,93929
"1288","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,50,0.121783687594123,0.156080854422169,996,2664,409134,93929
"1289","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.119766576326459,0.154005026208845,960,2664,409134,106210
"1290","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.121350204491854,0.155901593306487,977,2664,409134,100361
"1291","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.119766576326459,0.154005026208845,960,2664,409134,106210
"1292","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.119766576326459,0.154005026208845,960,2664,409134,106210
"1293","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.121350204491854,0.155901593306487,977,2664,409134,100361
"1294","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.121350204491854,0.155901593306487,977,2664,409134,100361
"1295","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"10%","5%",NA,"none",NA,NA,NA,0.121288753128878,0.156058272530367,1000,2664,409134,92595
"1296","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy","25%",NA,NA,0.14892308452902,0.171646585331387,999,2664,409134,68329
"1297","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy","50%",NA,NA,0.149459178138203,0.171589096068975,996,2664,409134,69260
"1298","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,30,0.14892308452902,0.171646585331387,999,2664,409134,68329
"1299","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,50,0.14892308452902,0.171646585331387,999,2664,409134,68329
"1300","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,30,0.149459178138203,0.171589096068975,996,2664,409134,69260
"1301","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,50,0.149459178138203,0.171589096068975,996,2664,409134,69260
"1302","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.148294798969913,0.170271642262517,960,2664,409134,81121
"1303","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.149633257907057,0.171267311221621,977,2664,409134,75398
"1304","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.148294798969913,0.170271642262517,960,2664,409134,81121
"1305","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.148294798969913,0.170271642262517,960,2664,409134,81121
"1306","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.149633257907057,0.171267311221621,977,2664,409134,75398
"1307","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.149633257907057,0.171267311221621,977,2664,409134,75398
"1308","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","10%",NA,"none",NA,NA,NA,0.148842131371228,0.171579752964571,1000,2664,409134,68001
"1309","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy","25%",NA,NA,0.134297614941662,0.156544533417658,999,2664,409134,58867
"1310","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy","50%",NA,NA,0.134705080354096,0.15653847566414,996,2664,409134,59898
"1311","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,30,0.134297614941662,0.156544533417658,999,2664,409134,58867
"1312","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,50,0.134297614941662,0.156544533417658,999,2664,409134,58867
"1313","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,30,0.134705080354096,0.15653847566414,996,2664,409134,59898
"1314","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,50,0.134705080354096,0.15653847566414,996,2664,409134,59898
"1315","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.132842023933055,0.154310156574414,960,2664,409134,72585
"1316","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.134440336541194,0.156329388042279,977,2664,409134,66507
"1317","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.132842023933055,0.154310156574414,960,2664,409134,72585
"1318","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.132842023933055,0.154310156574414,960,2664,409134,72585
"1319","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.134440336541194,0.156329388042279,977,2664,409134,66507
"1320","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.134440336541194,0.156329388042279,977,2664,409134,66507
"1321","accuracy+numtrials","75%",NA,100,NA,"bounds_percent",NA,NA,"5%","5%",NA,"none",NA,NA,NA,0.134236773819819,0.156477991626282,1000,2664,409134,58524
"1322","accuracy+numtrials","75%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy","25%",NA,NA,0.123449610682317,0.157616572258782,999,2664,409134,106080
